Level;Country;State;County;Longitude;Latitude;Zoom factor;
2;India;Karnataka;Maduvanhalli;77.1333333;12.15;11;
2;India;Karnataka;Maduvanahalli;77.1333333;12.15;11;
2;India;Karnataka;Madikeri;75.7333333;12.4166667;11;
2;India;Karnataka;Madhugiri;77.2091667;13.6605556;11;
2;India;Karnataka;Madgi;77.45;17.6666667;11;
2;India;Karnataka;Madeswaramalai;77.6;12.05;11;
2;India;Karnataka;Maddur;77.0666667;12.6;11;
2;India;Karnataka;Maddagiri;77.2091667;13.6605556;11;
2;India;Karnataka;Madarki;76.7666667;16.8;11;
2;India;Karnataka;Madangeri;74.3666667;14.5833333;11;
2;India;Karnataka;Londa;74.5166667;15.4666667;11;
2;India;Karnataka;Lokkanhalli;77.25;12.0166667;11;
2;India;Karnataka;Lokkanahalli;77.25;12.0166667;11;
2;India;Karnataka;Lokikere;75.9333333;14.3;11;
2;India;Karnataka;Lokapur;75.35;16.1666667;11;
2;India;Karnataka;Lingsugur;76.5166667;16.1666667;11;
2;India;Karnataka;Linganamakki;74.85;14.1666667;11;
2;India;Karnataka;Lingadhalli;75.8333333;13.6;11;
2;India;Karnataka;Lingadahalli;75.8333333;13.6;11;
2;India;Karnataka;Landa;74.5166667;15.4666667;11;
2;India;Karnataka;Lalbagh;77.4333333;17.9333333;11;
2;India;Karnataka;Lakshmipur;74.9666667;13.9166667;11;
2;India;Karnataka;Lakshmeshwar;75.4666667;15.1333333;11;
2;India;Karnataka;Lakshmeshvar;75.4666667;15.1333333;11;
2;India;Karnataka;Lakkundi;75.7166667;15.3833333;11;
2;India;Karnataka;Lakavalli;75.6666667;13.7;11;
2;India;Karnataka;Kyatsandra;77.1375;13.3205556;11;
2;India;Karnataka;Kusugal;75.2166667;15.3666667;11;
2;India;Karnataka;Kusnur;77.3333333;18.15;11;
2;India;Karnataka;Kushtagi;76.2;15.7666667;11;
2;India;Karnataka;Kushalnagar;75.9666667;12.4666667;11;
2;India;Karnataka;Kurugodu;76.85;15.3333333;11;
2;India;Karnataka;Kurugode;76.85;15.3333333;11;
2;India;Karnataka;Kurtkoti;75.5333333;15.3666667;11;
2;India;Karnataka;Kurkundi;76.8833333;16.1666667;11;
2;India;Karnataka;Kurkunda;77.0333333;16.65;11;
2;India;Karnataka;Kurgunta;77.35;17.2;11;
2;India;Karnataka;Kurdi;77.2166667;16.05;11;
2;India;Karnataka;Kurchi;75.95;11.9833333;11;
2;India;Karnataka;Kurandi;74.5166667;15.2833333;11;
2;India;Karnataka;Kuppugadde;75.1166667;14.4666667;11;
2;India;Karnataka;Kuppigud;76.5833333;16.1333333;11;
2;India;Karnataka;Kuppagadde;75.1166667;14.4666667;11;
2;India;Karnataka;Kunnur;74.4166667;16.55;11;
2;India;Karnataka;Kunigal;77.0266667;13.0222222;11;
2;India;Karnataka;Kundur;75.9666667;12.8666667;11;
2;India;Karnataka;Kundgol;75.25;15.25;11;
2;India;Karnataka;Kundapur;74.7;13.6333333;11;
2;India;Karnataka;Kumta;74.4;14.4166667;11;
2;India;Karnataka;Kumsi;75.4;14.0666667;11;
2;India;Karnataka;Kumpta;74.4;14.4166667;11;
2;India;Karnataka;Kumnur;77.1666667;16.6166667;11;
2;India;Karnataka;Kumbharvada;74.4;15.1333333;11;
2;India;Karnataka;Kumbalgod;77.4333333;12.8666667;11;
2;India;Karnataka;Kumashi;76.3666667;17.1;11;
2;India;Karnataka;Kumarswami;76.5666667;15.0166667;11;
2;India;Karnataka;Kumaraswami;76.5666667;15.0166667;11;
2;India;Karnataka;Kulurkudru;74.8166667;12.9166667;11;
2;India;Karnataka;Kulurkudiu;74.8166667;12.9166667;11;
2;India;Karnataka;Kulgod;75.0166667;16.2333333;11;
2;India;Karnataka;Kulgeri;75.5;15.9166667;11;
2;India;Karnataka;Kulbarga;76.8333333;17.3333333;11;
2;India;Karnataka;Kuknur;76;15.5;11;
2;India;Karnataka;Kuduru;77.1627778;13.1088889;11;
2;India;Karnataka;Kudligi;76.3833333;14.9;11;
2;India;Karnataka;Kudchi;74.85;16.6333333;11;
2;India;Karnataka;Kudatini;76.7666667;15.2;11;
2;India;Karnataka;Kudachi;74.85;16.6333333;11;
2;India;Karnataka;Krishnarajpur;77.6911111;13.0083333;11;
2;India;Karnataka;Krishnarajpet;76.4883333;12.655;11;
2;India;Karnataka;Krishnarajasagara;76.3827778;12.4366667;11;
2;India;Karnataka;Kowdhalli;77.4333333;12.0666667;11;
2;India;Karnataka;Kotturu;76.2166667;14.8166667;11;
2;India;Karnataka;Kottur;76.2166667;14.8166667;11;
2;India;Karnataka;Kottatti;76.8666667;12.4833333;11;
2;India;Karnataka;Kothur;76.2166667;14.8166667;11;
2;India;Karnataka;Koterki;77.3;16.9;11;
2;India;Karnataka;Kotatattu;74.7;13.5333333;11;
2;India;Karnataka;Korwar;76.2166667;16.75;11;
2;India;Karnataka;Kormangala;77.6166667;12.9333333;11;
2;India;Karnataka;Kormangal;77.6166667;12.9333333;11;
2;India;Karnataka;Korla;77.25;17.0333333;11;
2;India;Karnataka;Korkop;75.0833333;16.0333333;11;
2;India;Karnataka;Korhalli;76.2333333;17.0333333;11;
2;India;Karnataka;Koratgi;76.6666667;15.6166667;11;
2;India;Karnataka;Koratagere;77.2330556;13.5227778;11;
2;India;Karnataka;Koppal;76.15;15.35;11;
2;India;Karnataka;Koppa;75.35;13.55;11;
2;India;Karnataka;Kopbal;76.15;15.35;11;
2;India;Karnataka;Konnur;74.75;16.2;11;
2;India;Karnataka;Konen Agrahar;77.6666667;12.95;11;
2;India;Karnataka;Kondguli;76.2;16.6833333;11;
2;India;Karnataka;Konanur;76.0541667;12.6263889;11;
2;India;Karnataka;Kommarahalli;76.9;12.5666667;11;
2;India;Karnataka;Kolluru;74.8;13.8666667;11;
2;India;Karnataka;Kollur;74.8;13.8666667;11;
2;India;Karnataka;Kollegalam;77.1166667;12.15;11;
2;India;Karnataka;Kollegal;77.1166667;12.15;11;
2;India;Karnataka;Kolhar;75.6666667;16.4333333;11;
2;India;Karnataka;Kolar;78.1333333;13.1333333;11;
2;India;Karnataka;Kolagallu;76.8666667;15.2;11;
2;India;Karnataka;Kokatnur;75.2;16.6666667;11;
2;India;Karnataka;Kohalli;75.2333333;16.8;11;
2;India;Karnataka;Kognur;76.5666667;17.3333333;11;
2;India;Karnataka;Kodlipet;75.8833333;12.8;11;
2;India;Karnataka;Kodihalli;77.5;12.4333333;11;
2;India;Karnataka;Kodihalili;77.5;12.4333333;11;
2;India;Karnataka;Kodigenahalli;77.3902778;13.72;11;
2;India;Karnataka;Kodiganballi;77.3902778;13.72;11;
2;India;Karnataka;Kodigal;76.3833333;16.35;11;
2;India;Karnataka;Kodekal;76.3833333;16.35;11;
2;India;Karnataka;Kodaganur;76.05;14.3333333;11;
2;India;Karnataka;Kod;75.4333333;14.5333333;11;
2;India;Karnataka;Kittur;74.8;15.6;11;
2;India;Karnataka;Kittanuru;76.2166667;15.2;11;
2;India;Karnataka;Kit;74.8;15.6;11;
2;India;Karnataka;Kirvatti;74.8333333;15.0666667;11;
2;India;Karnataka;Kiruatti;74.8333333;15.0666667;11;
2;India;Karnataka;Kinhi;77.0666667;17.6666667;11;
2;India;Karnataka;Kinhalu;76.1166667;15.45;11;
2;India;Karnataka;Kinhal;76.1166667;15.45;11;
2;India;Karnataka;Kikkeri;76.4252778;12.7630556;11;
2;India;Karnataka;Kidgedi;74.9;16.7333333;11;
2;India;Karnataka;Kibbanahalli;76.6477778;13.3077778;11;
2;India;Karnataka;Khemlapur;74.9166667;16.6;11;
2;India;Karnataka;Khanapur;74.5166667;15.6333333;11;
2;India;Karnataka;Khajuri;76.5666667;17.6833333;11;
2;India;Karnataka;Kesturu;77.0666667;12.7;11;
2;India;Karnataka;Kervad;74.6333333;15.25;11;
2;India;Karnataka;Kerur;75.5666667;16.0166667;11;
2;India;Karnataka;Kerkalmatti;75.5833333;16.1333333;11;
2;India;Karnataka;Kengeri;77.4833333;12.9;11;
2;India;Karnataka;Kendguli;76.2;16.6833333;11;
2;India;Karnataka;Kenchammana Hoskote;75.8666667;12.85;11;
2;India;Karnataka;Kenchamman Hoskota;75.8666667;12.85;11;
2;India;Karnataka;Kemmanugundi;75.75;13.55;11;
2;India;Karnataka;Kemmannugundi;75.75;13.55;11;
2;India;Karnataka;Kembhavi;76.5333333;16.65;11;
2;India;Karnataka;Kemankol;74.95;16.1666667;11;
2;India;Karnataka;Kawar;74.1333333;14.8;11;
2;India;Karnataka;Kawadgaon;77.45;18.0666667;11;
2;India;Karnataka;Kavital;76.7833333;16.1166667;11;
2;India;Karnataka;Kavalur;75.95;15.3;11;
2;India;Karnataka;Kavalli;75.2333333;16.8;11;
2;India;Karnataka;Kavalandi;76.7958333;12.0277778;11;
2;India;Karnataka;Kav;75.2833333;12.65;11;
2;India;Karnataka;Kaujalgi;75.0666667;16.2;11;
2;India;Karnataka;Kaudhalli;77.4333333;12.0666667;11;
2;India;Karnataka;Katur;75.0333333;14.8666667;11;
2;India;Karnataka;Katte Malalawadi;76.2933333;12.3533333;11;
2;India;Karnataka;Katkol;75.15;15.9833333;11;
2;India;Karnataka;Katesangawan;76.8166667;17.0333333;11;
2;India;Karnataka;Katarki;76.15;15.2333333;11;
2;India;Karnataka;Katak Chincholi;77.2166667;17.9;11;
2;India;Karnataka;Kasgi;76.5833333;17.7333333;11;
2;India;Karnataka;Kasba Chandragi;75.15;16.0333333;11;
2;India;Karnataka;Kasba Chandargi;75.15;16.0333333;11;
2;India;Karnataka;Kasba;75.15;16.0333333;11;
2;India;Karnataka;Kasarkod;74.4333333;14.25;11;
2;India;Karnataka;Karwar;74.1333333;14.8;11;
2;India;Karnataka;Karuru;76.9666667;15.4333333;11;
2;India;Karnataka;Karur;74.9;14.0166667;11;
2;India;Karnataka;Karteekeshwar;76.5666667;15.0166667;11;
2;India;Karnataka;Karkala;74.9833333;13.2;11;
2;India;Karnataka;Karkal;74.9833333;13.2;11;
2;India;Karnataka;Karimabad;77.2;17.85;11;
2;India;Karnataka;Kargal;75.2166667;13.85;11;
2;India;Karnataka;Kardi;76.2166667;16.1;11;
2;India;Karnataka;Karamabad;77.2;17.85;11;
2;India;Karnataka;Karalkunti;76.5833333;16.0666667;11;
2;India;Karnataka;Karaka;74.9833333;13.2;11;
2;India;Karnataka;Karajgi;75.4333333;14.8666667;11;
2;India;Karnataka;Karadi;76.5716667;13.2905556;11;
2;India;Karnataka;Kar Bhosga;76.7833333;17.3833333;11;
2;India;Karnataka;Kapur;77.0333333;16.5;11;
2;India;Karnataka;Kappal;76.15;15.35;11;
2;India;Karnataka;Kapgol;77.1333333;16.05;11;
2;India;Karnataka;Kanur;75.7;17.0333333;11;
2;India;Karnataka;Kannoli;76.15;16.8666667;11;
2;India;Karnataka;Kannevihalli;76.5;15.05;11;
2;India;Karnataka;Kankanhalli;77.4166667;12.55;11;
2;India;Karnataka;Kankanadi;74.9;12.85;11;
2;India;Karnataka;Kanhalli;76.6;16.55;11;
2;India;Karnataka;Kanegiri;74.7333333;15.0166667;11;
2;India;Karnataka;Kandikere;76.62;13.5261111;11;
2;India;Karnataka;Kandgal;76.2833333;15.9666667;11;
2;India;Karnataka;Kandalike;76.4333333;11.8833333;11;
2;India;Karnataka;Kanavehalli;76.5;15.05;11;
2;India;Karnataka;Kanangle;74.4333333;16.3166667;11;
2;India;Karnataka;Kanangla;74.4333333;16.3166667;11;
2;India;Karnataka;Kanambadi;76.5719444;12.4488889;11;
2;India;Karnataka;Kanamadi;75.3666667;16.9333333;11;
2;India;Karnataka;Kanakpura;77.4166667;12.55;11;
2;India;Karnataka;Kanakgiri;76.4166667;15.5666667;11;
2;India;Karnataka;Kanakatti;76.3211111;13.5155556;11;
2;India;Karnataka;Kanakatte;76.3211111;13.5155556;11;
2;India;Karnataka;Kanakapura;77.4166667;12.55;11;
2;India;Karnataka;Kamsandra;78.2;12.8666667;11;
2;India;Karnataka;Kampli;76.6166667;15.4;11;
2;India;Karnataka;Kamlapur;76.9833333;17.5833333;11;
2;India;Karnataka;Kamaravalli;76.5833333;12.8833333;11;
2;India;Karnataka;Kamalnagar;77.2;18.2333333;11;
2;India;Karnataka;Kamainagar;77.2;18.2333333;11;
2;India;Karnataka;Kalyanpur;74.7333333;13.4;11;
2;India;Karnataka;Kalyani;76.95;17.8666667;11;
2;India;Karnataka;Kalyadi;76.1486111;13.2422222;11;
2;India;Karnataka;Kalvadi;76.6166667;12.2166667;11;
2;India;Karnataka;Kalsa;75.35;13.2333333;11;
2;India;Karnataka;Kalmali;77.2;16.2;11;
2;India;Karnataka;Kalmala;77.2;16.2;11;
2;India;Karnataka;Kallur;77.2166667;16.1333333;11;
2;India;Karnataka;Kallianpur;74.7333333;13.4;11;
2;India;Karnataka;Kallambella;76.9280556;13.6311111;11;
2;India;Karnataka;Kallagundi;76.2688889;13.4841667;11;
2;India;Karnataka;Kalgupur;77.2;18.15;11;
2;India;Karnataka;Kalgi;77.15;17.35;11;
2;India;Karnataka;Kalghatgi;74.9666667;15.1833333;11;
2;India;Karnataka;Kalaspur;75.95;13.2833333;11;
2;India;Karnataka;Kalasapura;75.95;13.2833333;11;
2;India;Karnataka;Kalasa;75.35;13.2333333;11;
2;India;Karnataka;Kalamadi;75.3666667;16.9333333;11;
2;India;Karnataka;Kalale;76.6727778;12.0797222;11;
2;India;Karnataka;Kaladgi;75.5;16.2;11;
2;India;Karnataka;Kakkabe;75.65;12.2666667;11;
2;India;Karnataka;Kakhandiki;75.65;16.6;11;
2;India;Karnataka;Kakhandi;75.65;16.6;11;
2;India;Karnataka;Kakankote;76.2;11.9;11;
2;India;Karnataka;Kakanakote;76.2;11.9;11;
2;India;Karnataka;Kakaldinne;77.0666667;16.1833333;11;
2;India;Karnataka;Kakabe;75.65;12.2666667;11;
2;India;Karnataka;Kaivara;77.9833333;13.35;11;
2;India;Karnataka;Kaivar;77.9833333;13.35;11;
2;India;Karnataka;Kaiga;74.4333333;14.85;11;
2;India;Karnataka;Kagnur;76.5666667;17.3333333;11;
2;India;Karnataka;Kaglipur;77.5;12.8;11;
2;India;Karnataka;Kadur;76.0130556;13.5533333;11;
2;India;Karnataka;Kadra;74.3666667;14.9;11;
2;India;Karnataka;Kadlivad;76.0333333;16.9333333;11;
2;India;Karnataka;Kadichur;77.3333333;16.5166667;11;
2;India;Karnataka;Kadandale;74.9166667;13.1166667;11;
2;India;Karnataka;Kadakola;76.6630556;12.1944444;11;
2;India;Karnataka;Kadaichur;77.3333333;16.5166667;11;
2;India;Karnataka;Kadaba;75.4666667;12.7333333;11;
2;India;Karnataka;Kabbur;76.3;12.6833333;11;
2;India;Karnataka;Joida;74.4833333;15.15;11;
2;India;Karnataka;Jodkurli;74.6833333;16.4333333;11;
2;India;Karnataka;Jodkurh;74.6833333;16.4333333;11;
2;India;Karnataka;Jodhatti;74.7833333;16.3333333;11;
2;India;Karnataka;Jiwangi;77.0333333;17.5333333;11;
2;India;Karnataka;Jigani;77.65;12.7666667;11;
2;India;Karnataka;Jhalki;75.8166667;17.25;11;
2;India;Karnataka;Jevargi;76.7666667;17.0166667;11;
2;India;Karnataka;Jawangi;77.0333333;17.5333333;11;
2;India;Karnataka;Jawalgi;76.65;16.9166667;11;
2;India;Karnataka;Jawalgeri;76.8333333;15.8666667;11;
2;India;Karnataka;Javanagondanahalli;76.7286111;13.8422222;11;
2;India;Karnataka;Javagallu;76.0597222;13.3033333;11;
2;India;Karnataka;Javagal;76.0597222;13.3033333;11;
2;India;Karnataka;Janwada;77.4833333;18;11;
2;India;Karnataka;Jangamkote;77.8483333;13.2658333;11;
2;India;Karnataka;Jangamakote;77.8483333;13.2658333;11;
2;India;Karnataka;Janakal;76.2966667;13.9230556;11;
2;India;Karnataka;Jamnal;74.9;16.0333333;11;
2;India;Karnataka;Jamkhandi;75.3;16.5166667;11;
2;India;Karnataka;Jamgi;77.5666667;18.1;11;
2;India;Karnataka;Jambur;75.8;12.5166667;11;
2;India;Karnataka;Jamboti;74.3833333;15.7333333;11;
2;India;Karnataka;Jalvergi;76.7666667;17.0166667;11;
2;India;Karnataka;Jalihalli;76.7833333;16.3333333;11;
2;India;Karnataka;Jalhalli;77.55;13.0333333;11;
2;India;Karnataka;Jalahalli;77.55;13.0333333;11;
2;India;Karnataka;Jal Halli;76.7833333;16.3333333;11;
2;India;Karnataka;Jakaldinne;77.0666667;16.1833333;11;
2;India;Karnataka;Jajur;76.85;14.3666667;11;
2;India;Karnataka;Jagnur;74.9166667;16.3;11;
2;India;Karnataka;Jagalur;76.35;14.5333333;11;
2;India;Karnataka;Jadkal;74.8166667;13.8;11;
2;India;Karnataka;Jadigenahally;77.85;13.05;11;
2;India;Karnataka;Jadigenahalli;77.85;13.05;11;
2;India;Karnataka;Jadgenhalli;77.85;13.05;11;
2;India;Karnataka;Jade;75.0666667;14.5833333;11;
2;India;Karnataka;Jadakal;74.8166667;13.8;11;
2;India;Karnataka;Iwullee;75.8833333;16;11;
2;India;Karnataka;Itiki;76.1;14.95;11;
2;India;Karnataka;Isuru;75.35;14.1833333;11;
2;India;Karnataka;Isur;75.35;14.1833333;11;
2;India;Karnataka;Islur;74.9;14.6666667;11;
2;India;Karnataka;Irpu;75.9833333;11.9666667;11;
2;India;Karnataka;Ingleshwar;76.0166667;16.65;11;
2;India;Karnataka;Indi;75.9666667;17.1666667;11;
2;India;Karnataka;Ilkal;76.1333333;15.9666667;11;
2;India;Karnataka;Ijeri;76.7;16.9166667;11;
2;India;Karnataka;Idgundi;74.6666667;14.9;11;
2;India;Karnataka;Huvvmahadagalli;75.95;15.0166667;11;
2;India;Karnataka;Huvinabadgalli;75.95;15.0166667;11;
2;India;Karnataka;Huvin Hippargi;76.0833333;16.55;11;
2;India;Karnataka;Huturgee;75.9;16.9833333;11;
2;India;Karnataka;Hutti;76.65;16.15;11;
2;India;Karnataka;Hurgullee;75.95;16.8166667;11;
2;India;Karnataka;Huralihalu;76.5666667;14.7166667;11;
2;India;Karnataka;Hura;76.53;12.0088889;11;
2;India;Karnataka;Hunusgi;76.5333333;16.4666667;11;
2;India;Karnataka;Hunsur;76.2877778;12.3075;11;
2;India;Karnataka;Hunsgi;76.5333333;16.4666667;11;
2;India;Karnataka;Hunsgera;77.0833333;17.85;11;
2;India;Karnataka;Hungund;76.05;16.0666667;11;
2;India;Karnataka;Hundarki;77.2333333;16.9666667;11;
2;India;Karnataka;Humcha;75.2333333;13.8666667;11;
2;India;Karnataka;Humachadakatte;75.2333333;13.8666667;11;
2;India;Karnataka;Humacha;75.2333333;13.8666667;11;
2;India;Karnataka;Hulsur;77.0166667;18.0166667;11;
2;India;Karnataka;Hullyurdurga;77.0333333;12.8166667;11;
2;India;Karnataka;Hulloli;74.6666667;16.2666667;11;
2;India;Karnataka;Hullenhalli;77.1166667;13.2333333;11;
2;India;Karnataka;Hullahalli;76.5541667;12.095;11;
2;India;Karnataka;Hulkur;76.3516667;13.4280556;11;
2;India;Karnataka;Hulkoti;75.5333333;15.4333333;11;
2;India;Karnataka;Huliyurdurga;77.0333333;12.8166667;11;
2;India;Karnataka;Huliyar;76.5436111;13.5852778;11;
2;India;Karnataka;Hulikunte;76.9166667;13.9958333;11;
2;India;Karnataka;Hulihaidar;76.4;15.6666667;11;
2;India;Karnataka;Hulgur;75.2833333;15.0833333;11;
2;India;Karnataka;Hulekal;74.7666667;14.7;11;
2;India;Karnataka;Hulagbal;76.25;16.4;11;
2;India;Karnataka;Hukeri;74.6;16.2333333;11;
2;India;Karnataka;Huduguru;77.5252778;13.6816667;11;
2;India;Karnataka;Hudugur;77.5252778;13.6816667;11;
2;India;Karnataka;Hubli;75.1666667;15.35;11;
2;India;Karnataka;Hosuru;77.4191667;13.5866667;11;
2;India;Karnataka;Hosur;75.1;14.6666667;11;
2;India;Karnataka;Hospet;76.4;15.2666667;11;
2;India;Karnataka;Hoskote;77.7983333;13.0669444;11;
2;India;Karnataka;Hoshalli;77.4447222;13.4472222;11;
2;India;Karnataka;Hosdurga;76.2861111;13.7980556;11;
2;India;Karnataka;Hosangadi;74.95;13.7;11;
2;India;Karnataka;Hosanagara;75.0666667;13.9166667;11;
2;India;Karnataka;Hosakote;77.1833333;14.2833333;11;
2;India;Karnataka;Hosahalli;77.4447222;13.4472222;11;
2;India;Karnataka;Hosadurga;76.2861111;13.7980556;11;
2;India;Karnataka;Hosa Kannambadi;76.5719444;12.4488889;11;
2;India;Karnataka;Horti;75.7833333;17.1166667;11;
2;India;Karnataka;Honutgi;75.8666667;16.8333333;11;
2;India;Karnataka;Honudaki;77.1222222;13.2133333;11;
2;India;Karnataka;Honotgi;75.8666667;16.8333333;11;
2;India;Karnataka;Honotgee;75.8666667;16.8333333;11;
2;India;Karnataka;Honore;74.45;14.2833333;11;
2;India;Karnataka;Honnudike;77.1222222;13.2133333;11;
2;India;Karnataka;Honnavalli;76.3883333;13.3383333;11;
2;India;Karnataka;Honnali;75.6666667;14.25;11;
2;India;Karnataka;Honganur-Banganur;77.2333333;12.6;11;
2;India;Karnataka;Honganur;77.05;11.9833333;11;
2;India;Karnataka;Honawar;74.45;14.2833333;11;
2;India;Karnataka;Honavar;74.45;14.2833333;11;
2;India;Karnataka;Honakere;76.7;12.7;11;
2;India;Karnataka;Homnabad;77.1333333;17.7666667;11;
2;India;Karnataka;Hominabad;77.1333333;17.7666667;11;
2;India;Karnataka;Hombal;75.5833333;15.5333333;11;
2;India;Karnataka;Holehonnur;75.6833333;13.9833333;11;
2;India;Karnataka;Hole Narsipur;76.2430556;12.7827778;11;
2;India;Karnataka;Holavanhalli;77.3011111;13.5372222;11;
2;India;Karnataka;Holavanhall;77.3011111;13.5372222;11;
2;India;Karnataka;Holavanahalli;77.3011111;13.5372222;11;
2;India;Karnataka;Holalur;75.6833333;14.0333333;11;
2;India;Karnataka;Holalu;75.7166667;14.8333333;11;
2;India;Karnataka;Holalkere;76.1833333;14.0333333;11;
2;India;Karnataka;Hodigere;76;14.0333333;11;
2;India;Karnataka;Hirod;76.6733333;12.5005556;11;
2;India;Karnataka;Hirnagaon;76.9666667;17.7;11;
2;India;Karnataka;Hiriyur;76.6191667;13.9455556;11;
2;India;Karnataka;Hirisave;76.5786111;12.9516667;11;
2;India;Karnataka;Hirekerur;75.3833333;14.4666667;11;
2;India;Karnataka;Hirehadagalli;75.8333333;14.9166667;11;
2;India;Karnataka;Hire Padsalgi;75.3666667;16.5833333;11;
2;India;Karnataka;Hire Kotankal;76.95;15.9666667;11;
2;India;Karnataka;Hire Bamanhal;76.2666667;15.6;11;
2;India;Karnataka;Hira;76.8166667;16.2;11;
2;India;Karnataka;Hipperga;76.3666667;17.4666667;11;
2;India;Karnataka;Hippargi;76.0666667;16.8166667;11;
2;India;Karnataka;Hipparga;76.3666667;17.4666667;11;
2;India;Karnataka;Hindiganal;77.9158333;13.2325;11;
2;India;Karnataka;Hesrur;75.95;15.15;11;
2;India;Karnataka;Heggaddevankote;76.3283333;12.0883333;11;
2;India;Karnataka;Heggadadevankote;76.3283333;12.0883333;11;
2;India;Karnataka;Hediyal;76.4833333;11.9333333;11;
2;India;Karnataka;Hebsur;75.3;15.4666667;11;
2;India;Karnataka;Hebri;74.9833333;13.4666667;11;
2;India;Karnataka;Hebli;75.1166667;15.4833333;11;
2;India;Karnataka;Hebby;75.5666667;13.5333333;11;
2;India;Karnataka;Hebbur;77.0291667;13.1497222;11;
2;India;Karnataka;Hebbe;75.5666667;13.5333333;11;
2;India;Karnataka;Haveri;75.4;14.8;11;
2;India;Karnataka;Havasbhavi;75.3666667;14.5833333;11;
2;India;Karnataka;Havanur;75.7;14.8666667;11;
2;India;Karnataka;Hattigudur;76.8833333;16.6;11;
2;India;Karnataka;Hassan;76.0994444;13.0005556;11;
2;India;Karnataka;Harsur;76.9666667;17.4333333;11;
2;India;Karnataka;Harpanahalli;75.9833333;14.8;11;
2;India;Karnataka;Harohalli;76.7813889;12.3180556;11;
2;India;Karnataka;Harnhalli;75.45;14.05;11;
2;India;Karnataka;Harnahalli;75.45;14.05;11;
2;India;Karnataka;Harlapur;75.8;15.4333333;11;
2;India;Karnataka;Harkantarkeri;74.4166667;14.35;11;
2;India;Karnataka;Hariharpur;75.3;13.5333333;11;
2;India;Karnataka;Harihar;75.8;14.5166667;11;
2;India;Karnataka;Haranhalli;76.2227778;13.2497222;11;
2;India;Karnataka;Haradanhalli;76.9333333;11.8666667;11;
2;India;Karnataka;Haradanahalli;76.9333333;11.8666667;11;
2;India;Karnataka;Hanur;77.2833333;12.0833333;11;
2;India;Karnataka;Hangarkatta;74.7;13.4666667;11;
2;India;Karnataka;Hangal;75.1333333;14.7666667;11;
2;India;Karnataka;Hanchnal;76.4666667;16.25;11;
2;India;Karnataka;Hanbalu;75.7;13;11;
2;India;Karnataka;Hanbal;75.7;13;11;
2;India;Karnataka;Hanamsagar;76.0666667;15.8833333;11;
2;India;Karnataka;Hanagal;76.7;14.7333333;11;
2;India;Karnataka;Hamur;77.2833333;12.0833333;11;
2;India;Karnataka;Hampi;76.4666667;15.3333333;11;
2;India;Karnataka;Hampasagaram;76.05;15.15;11;
2;India;Karnataka;Hampasagar;76.05;15.15;11;
2;India;Karnataka;Hampapura;76.47;12.1197222;11;
2;India;Karnataka;Hampaptnam;76.2666667;15.1;11;
2;India;Karnataka;Hampapatnam;76.2666667;15.1;11;
2;India;Karnataka;Halsur;77.0166667;18.0166667;11;
2;India;Karnataka;Halsi;74.6666667;15.55;11;
2;India;Karnataka;Halsangi;75.8833333;17.3166667;11;
2;India;Karnataka;Hallur;75.6166667;14.3333333;11;
2;India;Karnataka;Halli Mysore;76.26;12.6558333;11;
2;India;Karnataka;Halki;75.2666667;16.2166667;11;
2;India;Karnataka;Haliyal;74.7666667;15.3333333;11;
2;India;Karnataka;Halikner;77.0666667;17.6833333;11;
2;India;Karnataka;Halikher;77.0666667;17.6833333;11;
2;India;Karnataka;Halgur;77.2333333;12.4333333;11;
2;India;Karnataka;Halgiri;77.2333333;16.7166667;11;
2;India;Karnataka;Halgeri;75.6;14.5666667;11;
2;India;Karnataka;Halge;74.2333333;14.8833333;11;
2;India;Karnataka;Halekallu;76.1333333;14.45;11;
2;India;Karnataka;Halekal;76.1333333;14.45;11;
2;India;Karnataka;Haledapur;74.4333333;14.3333333;11;
2;India;Karnataka;Halebidu;75.9833333;13.2333333;11;
2;India;Karnataka;Halebid;75.9833333;13.2333333;11;
2;India;Karnataka;Haldipur;74.4333333;14.3333333;11;
2;India;Karnataka;Halcheri;77.25;17.35;11;
2;India;Karnataka;Halbarga;77.3333333;17.9833333;11;
2;India;Karnataka;Halagli;75.4833333;16.3333333;11;
2;India;Karnataka;Halagali;75.4833333;16.3333333;11;
2;India;Karnataka;Hagari;77.0833333;15.15;11;
2;India;Karnataka;Hagalvadi;76.7483333;13.5225;11;
2;India;Karnataka;Hadagli;75.95;16.8166667;11;
2;India;Karnataka;Hadagalli;75.95;15.0166667;11;
2;India;Karnataka;Hadagali;75.95;16.8166667;11;
2;India;Karnataka;Hadadi;75.9;14.3666667;11;
2;India;Karnataka;Hachcholli;76.9833333;15.8;11;
2;India;Karnataka;Guttal;75.6333333;14.8333333;11;
2;India;Karnataka;Gurpur;74.9333333;12.9666667;11;
2;India;Karnataka;Gurmatkol;77.4;16.8666667;11;
2;India;Karnataka;Gurmatkal;77.4;16.8666667;11;
2;India;Karnataka;Gurlapur;74.9666667;16.3666667;11;
2;India;Karnataka;Gurgunta;76.6166667;16.2833333;11;
2;India;Karnataka;Gunji;74.5;15.5333333;11;
2;India;Karnataka;Gunjavati;74.9166667;14.9833333;11;
2;India;Karnataka;Gunjavan;74.9166667;14.9833333;11;
2;India;Karnataka;Gundlupet;76.6833333;11.8;11;
